,economy,time,CC.EST
7919,LMY,YR2004,
7920,LMY,YR2005,
7921,LMY,YR2006,
7922,LMY,YR2007,
7923,LMY,YR2008,
7924,LMY,YR2009,
7925,LMY,YR2010,
7926,LMY,YR2011,
7927,LMY,YR2012,
7928,LMY,YR2013,
7929,LMY,YR2014,
7930,LMY,YR2015,
7931,LMY,YR2016,
7932,LMY,YR2017,
7933,LMY,YR2018,
7934,LMY,YR2019,
7935,LMY,YR2020,
7936,LMY,YR2021,
7937,LMY,YR2022,
7938,LSO,YR1960,
7939,LSO,YR1961,
7940,LSO,YR1962,
7941,LSO,YR1963,
7942,LSO,YR1964,
7943,LSO,YR1965,
7944,LSO,YR1966,
7945,LSO,YR1967,
7946,LSO,YR1968,
7947,LSO,YR1969,
7948,LSO,YR1970,
7949,LSO,YR1971,
7950,LSO,YR1972,
7951,LSO,YR1973,
7952,LSO,YR1974,
7953,LSO,YR1975,
7954,LSO,YR1976,
7955,LSO,YR1977,
7956,LSO,YR1978,
7957,LSO,YR1979,
7958,LSO,YR1980,
7959,LSO,YR1981,
7960,LSO,YR1982,
7961,LSO,YR1983,
7962,LSO,YR1984,
7963,LSO,YR1985,
7964,LSO,YR1986,
7965,LSO,YR1987,
7966,LSO,YR1988,
7967,LSO,YR1989,
7968,LSO,YR1990,
7969,LSO,YR1991,
7970,LSO,YR1992,
7971,LSO,YR1993,
7972,LSO,YR1994,
7973,LSO,YR1995,
7974,LSO,YR1996,0.0865449383854866
7975,LSO,YR1997,
7976,LSO,YR1998,-0.110705472528934
7977,LSO,YR1999,
7978,LSO,YR2000,-0.165395170450211
7979,LSO,YR2001,
7980,LSO,YR2002,-0.173949226737022
7981,LSO,YR2003,-0.17002260684967
7982,LSO,YR2004,-0.106747023761272
7983,LSO,YR2005,0.0550843179225922
7984,LSO,YR2006,0.0105840899050236
7985,LSO,YR2007,-0.0582023896276951
7986,LSO,YR2008,0.0618668384850025
7987,LSO,YR2009,0.171797960996628
7988,LSO,YR2010,0.184215262532234
7989,LSO,YR2011,0.156146213412285
7990,LSO,YR2012,0.126534461975098
7991,LSO,YR2013,0.279653906822205
7992,LSO,YR2014,0.199733451008797
7993,LSO,YR2015,0.0230920203030109
7994,LSO,YR2016,-0.0519301258027554
7995,LSO,YR2017,-0.0582799315452576
7996,LSO,YR2018,-0.136426091194153
7997,LSO,YR2019,-0.12368880212307
7998,LSO,YR2020,-0.141579404473305
7999,LSO,YR2021,-0.346612542867661
8000,LSO,YR2022,-0.357248216867447
8001,LTE,YR1960,
8002,LTE,YR1961,
8003,LTE,YR1962,
8004,LTE,YR1963,
8005,LTE,YR1964,
8006,LTE,YR1965,
8007,LTE,YR1966,
8008,LTE,YR1967,
8009,LTE,YR1968,
8010,LTE,YR1969,
8011,LTE,YR1970,
8012,LTE,YR1971,
8013,LTE,YR1972,
8014,LTE,YR1973,
8015,LTE,YR1974,
8016,LTE,YR1975,
8017,LTE,YR1976,
8018,LTE,YR1977,
8019,LTE,YR1978,
8020,LTE,YR1979,
8021,LTE,YR1980,
8022,LTE,YR1981,
8023,LTE,YR1982,
8024,LTE,YR1983,
8025,LTE,YR1984,
8026,LTE,YR1985,
8027,LTE,YR1986,
8028,LTE,YR1987,
8029,LTE,YR1988,
8030,LTE,YR1989,
8031,LTE,YR1990,
8032,LTE,YR1991,
8033,LTE,YR1992,
8034,LTE,YR1993,
8035,LTE,YR1994,
8036,LTE,YR1995,
8037,LTE,YR1996,
8038,LTE,YR1997,
8039,LTE,YR1998,
8040,LTE,YR1999,
8041,LTE,YR2000,
8042,LTE,YR2001,
8043,LTE,YR2002,
8044,LTE,YR2003,
8045,LTE,YR2004,
8046,LTE,YR2005,
8047,LTE,YR2006,
8048,LTE,YR2007,
8049,LTE,YR2008,
8050,LTE,YR2009,
8051,LTE,YR2010,
8052,LTE,YR2011,
8053,LTE,YR2012,
8054,LTE,YR2013,
8055,LTE,YR2014,
8056,LTE,YR2015,
8057,LTE,YR2016,
8058,LTE,YR2017,
8059,LTE,YR2018,
8060,LTE,YR2019,
8061,LTE,YR2020,
8062,LTE,YR2021,
8063,LTE,YR2022,
8064,LTU,YR1960,
8065,LTU,YR1961,
8066,LTU,YR1962,
8067,LTU,YR1963,
8068,LTU,YR1964,
8069,LTU,YR1965,
8070,LTU,YR1966,
8071,LTU,YR1967,
8072,LTU,YR1968,
8073,LTU,YR1969,
8074,LTU,YR1970,
8075,LTU,YR1971,
8076,LTU,YR1972,
8077,LTU,YR1973,
8078,LTU,YR1974,
8079,LTU,YR1975,
8080,LTU,YR1976,
8081,LTU,YR1977,
8082,LTU,YR1978,
8083,LTU,YR1979,
8084,LTU,YR1980,
8085,LTU,YR1981,
8086,LTU,YR1982,
8087,LTU,YR1983,
8088,LTU,YR1984,
8089,LTU,YR1985,
8090,LTU,YR1986,
8091,LTU,YR1987,
8092,LTU,YR1988,
8093,LTU,YR1989,
8094,LTU,YR1990,
8095,LTU,YR1991,
8096,LTU,YR1992,
8097,LTU,YR1993,
8098,LTU,YR1994,
8099,LTU,YR1995,
8100,LTU,YR1996,0.421002686023712
8101,LTU,YR1997,
8102,LTU,YR1998,0.301575392484665
8103,LTU,YR1999,
8104,LTU,YR2000,0.370262295007706
8105,LTU,YR2001,
8106,LTU,YR2002,0.208880379796028
8107,LTU,YR2003,0.353011250495911
8108,LTU,YR2004,0.369521200656891
8109,LTU,YR2005,0.311570793390274
8110,LTU,YR2006,0.155884757637978
8111,LTU,YR2007,0.10320233553648
8112,LTU,YR2008,0.112552218139172
8113,LTU,YR2009,0.226648017764091
8114,LTU,YR2010,0.37242180109024
8115,LTU,YR2011,0.319815337657928
8116,LTU,YR2012,0.386670023202896
8117,LTU,YR2013,0.419104278087616
8118,LTU,YR2014,0.553784787654877
8119,LTU,YR2015,0.583111226558685
8120,LTU,YR2016,0.676848351955414
8121,LTU,YR2017,0.518894791603088
8122,LTU,YR2018,0.46633306145668
8123,LTU,YR2019,0.666612505912781
8124,LTU,YR2020,0.778642654418945
8125,LTU,YR2021,0.824829578399658
8126,LTU,YR2022,0.747045457363129
8127,LUX,YR1960,
8128,LUX,YR1961,
8129,LUX,YR1962,
8130,LUX,YR1963,
8131,LUX,YR1964,
8132,LUX,YR1965,
8133,LUX,YR1966,
8134,LUX,YR1967,
8135,LUX,YR1968,
8136,LUX,YR1969,
8137,LUX,YR1970,
8138,LUX,YR1971,
8139,LUX,YR1972,
8140,LUX,YR1973,
8141,LUX,YR1974,
8142,LUX,YR1975,
8143,LUX,YR1976,
8144,LUX,YR1977,
8145,LUX,YR1978,
8146,LUX,YR1979,
8147,LUX,YR1980,
8148,LUX,YR1981,
8149,LUX,YR1982,
8150,LUX,YR1983,
8151,LUX,YR1984,
8152,LUX,YR1985,
8153,LUX,YR1986,
8154,LUX,YR1987,
8155,LUX,YR1988,
8156,LUX,YR1989,
8157,LUX,YR1990,
8158,LUX,YR1991,
8159,LUX,YR1992,
8160,LUX,YR1993,
8161,LUX,YR1994,
8162,LUX,YR1995,
8163,LUX,YR1996,1.95137453079224
8164,LUX,YR1997,
8165,LUX,YR1998,1.88688313961029
8166,LUX,YR1999,
8167,LUX,YR2000,1.98398292064667
8168,LUX,YR2001,
8169,LUX,YR2002,2.01014494895935
8170,LUX,YR2003,1.64305710792542
8171,LUX,YR2004,1.82256400585175
8172,LUX,YR2005,1.64741575717926
8173,LUX,YR2006,1.87307953834534
8174,LUX,YR2007,1.96152448654175
8175,LUX,YR2008,1.9571373462677
8176,LUX,YR2009,1.96353781223297
8177,LUX,YR2010,2.03858494758606
8178,LUX,YR2011,2.15315341949463
8179,LUX,YR2012,2.1143639087677
8180,LUX,YR2013,2.1157751083374
8181,LUX,YR2014,2.06938242912292
8182,LUX,YR2015,2.05357670783997
8183,LUX,YR2016,2.04964756965637
8184,LUX,YR2017,1.94049072265625
8185,LUX,YR2018,2.04786849021912
8186,LUX,YR2019,2.07251167297363
8187,LUX,YR2020,2.023770570755
8188,LUX,YR2021,1.84118163585663
8189,LUX,YR2022,1.88360249996185
8190,LVA,YR1960,
8191,LVA,YR1961,
8192,LVA,YR1962,
8193,LVA,YR1963,
8194,LVA,YR1964,
8195,LVA,YR1965,
8196,LVA,YR1966,
8197,LVA,YR1967,
8198,LVA,YR1968,
8199,LVA,YR1969,
8200,LVA,YR1970,
8201,LVA,YR1971,
8202,LVA,YR1972,
8203,LVA,YR1973,
8204,LVA,YR1974,
8205,LVA,YR1975,
8206,LVA,YR1976,
8207,LVA,YR1977,
8208,LVA,YR1978,
8209,LVA,YR1979,
8210,LVA,YR1980,
8211,LVA,YR1981,
8212,LVA,YR1982,
8213,LVA,YR1983,
8214,LVA,YR1984,
8215,LVA,YR1985,
8216,LVA,YR1986,
8217,LVA,YR1987,
8218,LVA,YR1988,
8219,LVA,YR1989,
8220,LVA,YR1990,
8221,LVA,YR1991,
8222,LVA,YR1992,
8223,LVA,YR1993,
8224,LVA,YR1994,
8225,LVA,YR1995,
8226,LVA,YR1996,-0.203338757157326
8227,LVA,YR1997,
8228,LVA,YR1998,0.14405956864357
8229,LVA,YR1999,
8230,LVA,YR2000,-0.0419168248772621
8231,LVA,YR2001,
8232,LVA,YR2002,0.0108463577926159
8233,LVA,YR2003,0.242927804589272
8234,LVA,YR2004,0.153246521949768
8235,LVA,YR2005,0.367340832948685
8236,LVA,YR2006,0.356723546981812
8237,LVA,YR2007,0.338474422693253
8238,LVA,YR2008,0.230154260993004
8239,LVA,YR2009,0.202161014080048
8240,LVA,YR2010,0.203808978199959
8241,LVA,YR2011,0.279343724250793
8242,LVA,YR2012,0.238223135471344
8243,LVA,YR2013,0.32152447104454
8244,LVA,YR2014,0.410171538591385
8245,LVA,YR2015,0.43438395857811
8246,LVA,YR2016,0.396033018827438
8247,LVA,YR2017,0.501099586486816
8248,LVA,YR2018,0.297805100679398
8249,LVA,YR2019,0.480807155370712
8250,LVA,YR2020,0.693269371986389
8251,LVA,YR2021,0.72086238861084
8252,LVA,YR2022,0.693852961063385
8253,MAR,YR1960,
8254,MAR,YR1961,
8255,MAR,YR1962,
8256,MAR,YR1963,
8257,MAR,YR1964,
8258,MAR,YR1965,
8259,MAR,YR1966,
8260,MAR,YR1967,
8261,MAR,YR1968,
8262,MAR,YR1969,
8263,MAR,YR1970,
8264,MAR,YR1971,
8265,MAR,YR1972,
8266,MAR,YR1973,
8267,MAR,YR1974,
8268,MAR,YR1975,
8269,MAR,YR1976,
8270,MAR,YR1977,
8271,MAR,YR1978,
8272,MAR,YR1979,
8273,MAR,YR1980,
8274,MAR,YR1981,
8275,MAR,YR1982,
8276,MAR,YR1983,
8277,MAR,YR1984,
8278,MAR,YR1985,
8279,MAR,YR1986,
8280,MAR,YR1987,
8281,MAR,YR1988,
8282,MAR,YR1989,
8283,MAR,YR1990,
8284,MAR,YR1991,
8285,MAR,YR1992,
8286,MAR,YR1993,
8287,MAR,YR1994,
8288,MAR,YR1995,
8289,MAR,YR1996,-0.106926992535591
8290,MAR,YR1997,
8291,MAR,YR1998,0.103345759212971
8292,MAR,YR1999,
8293,MAR,YR2000,-0.233573436737061
8294,MAR,YR2001,
8295,MAR,YR2002,-0.240059301257133
8296,MAR,YR2003,-0.319970190525055
8297,MAR,YR2004,-0.243782788515091
8298,MAR,YR2005,-0.425059497356415
8299,MAR,YR2006,-0.476106464862823
8300,MAR,YR2007,-0.386843711137772
8301,MAR,YR2008,-0.433665722608566
8302,MAR,YR2009,-0.367966145277023
8303,MAR,YR2010,-0.231423750519753
8304,MAR,YR2011,-0.452251225709915
8305,MAR,YR2012,-0.49313035607338
8306,MAR,YR2013,-0.423098087310791
8307,MAR,YR2014,-0.305042803287506
8308,MAR,YR2015,-0.286487638950348
8309,MAR,YR2016,-0.190375789999962
8310,MAR,YR2017,-0.199214860796928
8311,MAR,YR2018,-0.289577841758728
8312,MAR,YR2019,-0.335644423961639
8313,MAR,YR2020,-0.412526339292526
8314,MAR,YR2021,-0.420962542295456
8315,MAR,YR2022,-0.357442885637283
8316,MCO,YR1960,
8317,MCO,YR1961,
8318,MCO,YR1962,
8319,MCO,YR1963,
8320,MCO,YR1964,
8321,MCO,YR1965,
8322,MCO,YR1966,
8323,MCO,YR1967,
8324,MCO,YR1968,
8325,MCO,YR1969,
8326,MCO,YR1970,
8327,MCO,YR1971,
8328,MCO,YR1972,
8329,MCO,YR1973,
8330,MCO,YR1974,
8331,MCO,YR1975,
8332,MCO,YR1976,
8333,MCO,YR1977,
8334,MCO,YR1978,
8335,MCO,YR1979,
8336,MCO,YR1980,
8337,MCO,YR1981,
8338,MCO,YR1982,
8339,MCO,YR1983,
8340,MCO,YR1984,
8341,MCO,YR1985,
8342,MCO,YR1986,
8343,MCO,YR1987,
8344,MCO,YR1988,
8345,MCO,YR1989,
8346,MCO,YR1990,
8347,MCO,YR1991,
8348,MCO,YR1992,
8349,MCO,YR1993,
8350,MCO,YR1994,
8351,MCO,YR1995,
8352,MCO,YR1996,
8353,MCO,YR1997,
8354,MCO,YR1998,
8355,MCO,YR1999,
8356,MCO,YR2000,
8357,MCO,YR2001,
8358,MCO,YR2002,
8359,MCO,YR2003,
8360,MCO,YR2004,
8361,MCO,YR2005,
8362,MCO,YR2006,
8363,MCO,YR2007,
8364,MCO,YR2008,
8365,MCO,YR2009,
8366,MCO,YR2010,
8367,MCO,YR2011,
8368,MCO,YR2012,
8369,MCO,YR2013,
8370,MCO,YR2014,
8371,MCO,YR2015,1.73161208629608
8372,MCO,YR2016,1.74021410942078
8373,MCO,YR2017,1.76215100288391
8374,MCO,YR2018,1.78090953826904
8375,MCO,YR2019,1.78070986270905
8376,MCO,YR2020,1.26600527763367
8377,MCO,YR2021,1.2798718214035
8378,MCO,YR2022,1.27020359039307
8379,MDA,YR1960,
8380,MDA,YR1961,
8381,MDA,YR1962,
8382,MDA,YR1963,
8383,MDA,YR1964,
8384,MDA,YR1965,
8385,MDA,YR1966,
8386,MDA,YR1967,
8387,MDA,YR1968,
8388,MDA,YR1969,
8389,MDA,YR1970,
8390,MDA,YR1971,
8391,MDA,YR1972,
8392,MDA,YR1973,
8393,MDA,YR1974,
8394,MDA,YR1975,
8395,MDA,YR1976,
8396,MDA,YR1977,
8397,MDA,YR1978,
8398,MDA,YR1979,
8399,MDA,YR1980,
8400,MDA,YR1981,
8401,MDA,YR1982,
8402,MDA,YR1983,
8403,MDA,YR1984,
8404,MDA,YR1985,
8405,MDA,YR1986,
8406,MDA,YR1987,
8407,MDA,YR1988,
8408,MDA,YR1989,
8409,MDA,YR1990,
8410,MDA,YR1991,
8411,MDA,YR1992,
8412,MDA,YR1993,
8413,MDA,YR1994,
8414,MDA,YR1995,
8415,MDA,YR1996,-0.437426507472992
8416,MDA,YR1997,
8417,MDA,YR1998,-0.399805635213852
8418,MDA,YR1999,
8419,MDA,YR2000,-0.623196244239807
8420,MDA,YR2001,
8421,MDA,YR2002,-0.980350196361542
8422,MDA,YR2003,-0.884173095226288
8423,MDA,YR2004,-1.03957557678223
8424,MDA,YR2005,-0.67262589931488
8425,MDA,YR2006,-0.643211901187897
8426,MDA,YR2007,-0.660764515399933
8427,MDA,YR2008,-0.634429693222046
8428,MDA,YR2009,-0.701457858085632
8429,MDA,YR2010,-0.671865046024323
8430,MDA,YR2011,-0.625150501728058
8431,MDA,YR2012,-0.614259123802185
8432,MDA,YR2013,-0.752406656742096
8433,MDA,YR2014,-0.852723836898804
8434,MDA,YR2015,-0.93696516752243
8435,MDA,YR2016,-0.976331889629364
8436,MDA,YR2017,-0.823586463928223
8437,MDA,YR2018,-0.746429085731506
8438,MDA,YR2019,-0.644489228725433
8439,MDA,YR2020,-0.571009993553162
8440,MDA,YR2021,-0.46891924738884
8441,MDA,YR2022,-0.34193229675293
8442,MDG,YR1960,
8443,MDG,YR1961,
8444,MDG,YR1962,
8445,MDG,YR1963,
8446,MDG,YR1964,
8447,MDG,YR1965,
8448,MDG,YR1966,
8449,MDG,YR1967,
8450,MDG,YR1968,
8451,MDG,YR1969,
8452,MDG,YR1970,
8453,MDG,YR1971,
8454,MDG,YR1972,
8455,MDG,YR1973,
8456,MDG,YR1974,
8457,MDG,YR1975,
8458,MDG,YR1976,
8459,MDG,YR1977,
8460,MDG,YR1978,
8461,MDG,YR1979,
8462,MDG,YR1980,
8463,MDG,YR1981,
8464,MDG,YR1982,
8465,MDG,YR1983,
8466,MDG,YR1984,
8467,MDG,YR1985,
8468,MDG,YR1986,
8469,MDG,YR1987,
8470,MDG,YR1988,
8471,MDG,YR1989,
8472,MDG,YR1990,
8473,MDG,YR1991,
8474,MDG,YR1992,
8475,MDG,YR1993,
8476,MDG,YR1994,
8477,MDG,YR1995,
8478,MDG,YR1996,-0.371093899011612
8479,MDG,YR1997,
8480,MDG,YR1998,-0.560736000537872
8481,MDG,YR1999,
8482,MDG,YR2000,-0.478630423545837
8483,MDG,YR2001,
8484,MDG,YR2002,0.00122348207514733
8485,MDG,YR2003,-0.208431333303452
8486,MDG,YR2004,-0.323700606822968
8487,MDG,YR2005,-0.0555555932223797
8488,MDG,YR2006,-0.182527557015419
8489,MDG,YR2007,-0.18603253364563
8490,MDG,YR2008,-0.266752243041992
8491,MDG,YR2009,-0.328544199466705
8492,MDG,YR2010,-0.417824774980545
8493,MDG,YR2011,-0.484609842300415
8494,MDG,YR2012,-0.670311391353607
8495,MDG,YR2013,-0.763889014720917
8496,MDG,YR2014,-0.842870652675629
8497,MDG,YR2015,-0.880011737346649
8498,MDG,YR2016,-0.934489011764526
8499,MDG,YR2017,-1.07451629638672
8500,MDG,YR2018,-1.02054178714752
8501,MDG,YR2019,-1.05220568180084
8502,MDG,YR2020,-1.00964295864105
8503,MDG,YR2021,-0.952458918094635
8504,MDG,YR2022,-1.00865089893341
8505,MDV,YR1960,
8506,MDV,YR1961,
8507,MDV,YR1962,
8508,MDV,YR1963,
8509,MDV,YR1964,
8510,MDV,YR1965,
8511,MDV,YR1966,
8512,MDV,YR1967,
8513,MDV,YR1968,
8514,MDV,YR1969,
8515,MDV,YR1970,
8516,MDV,YR1971,
8517,MDV,YR1972,
8518,MDV,YR1973,
8519,MDV,YR1974,
8520,MDV,YR1975,
8521,MDV,YR1976,
8522,MDV,YR1977,
8523,MDV,YR1978,
8524,MDV,YR1979,
8525,MDV,YR1980,
8526,MDV,YR1981,
8527,MDV,YR1982,
8528,MDV,YR1983,
8529,MDV,YR1984,
8530,MDV,YR1985,
8531,MDV,YR1986,
8532,MDV,YR1987,
8533,MDV,YR1988,
8534,MDV,YR1989,
8535,MDV,YR1990,
8536,MDV,YR1991,
8537,MDV,YR1992,
8538,MDV,YR1993,
8539,MDV,YR1994,
8540,MDV,YR1995,
8541,MDV,YR1996,-0.322940558195114
8542,MDV,YR1997,
8543,MDV,YR1998,-0.288014978170395
8544,MDV,YR1999,
8545,MDV,YR2000,-0.233863085508347
8546,MDV,YR2001,
8547,MDV,YR2002,-0.0852507278323174
8548,MDV,YR2003,-0.0765046402812004
8549,MDV,YR2004,-0.283400595188141
8550,MDV,YR2005,-0.428582310676575
8551,MDV,YR2006,-0.602049052715302
8552,MDV,YR2007,-0.85982471704483
8553,MDV,YR2008,-0.819709837436676
8554,MDV,YR2009,-0.667673528194427
8555,MDV,YR2010,-0.539183974266052
8556,MDV,YR2011,-0.552542269229889
8557,MDV,YR2012,-0.697819232940674
8558,MDV,YR2013,-0.740246713161469
8559,MDV,YR2014,-0.364196091890335
8560,MDV,YR2015,-0.4803706407547
8561,MDV,YR2016,-0.654233753681183
8562,MDV,YR2017,-0.798738896846771
8563,MDV,YR2018,-0.875025868415833
8564,MDV,YR2019,-0.263243585824966
8565,MDV,YR2020,-0.339506417512894
8566,MDV,YR2021,-0.37996980547905
8567,MDV,YR2022,-0.401500523090363
8568,MEA,YR1960,
8569,MEA,YR1961,
8570,MEA,YR1962,
8571,MEA,YR1963,
8572,MEA,YR1964,
8573,MEA,YR1965,
8574,MEA,YR1966,
8575,MEA,YR1967,
8576,MEA,YR1968,
8577,MEA,YR1969,
8578,MEA,YR1970,
8579,MEA,YR1971,
8580,MEA,YR1972,
8581,MEA,YR1973,
8582,MEA,YR1974,
8583,MEA,YR1975,
8584,MEA,YR1976,
8585,MEA,YR1977,
8586,MEA,YR1978,
8587,MEA,YR1979,
8588,MEA,YR1980,
8589,MEA,YR1981,
8590,MEA,YR1982,
8591,MEA,YR1983,
8592,MEA,YR1984,
8593,MEA,YR1985,
8594,MEA,YR1986,
8595,MEA,YR1987,
8596,MEA,YR1988,
8597,MEA,YR1989,
8598,MEA,YR1990,
8599,MEA,YR1991,
8600,MEA,YR1992,
8601,MEA,YR1993,
8602,MEA,YR1994,
8603,MEA,YR1995,
8604,MEA,YR1996,
8605,MEA,YR1997,
8606,MEA,YR1998,
8607,MEA,YR1999,
8608,MEA,YR2000,
8609,MEA,YR2001,
8610,MEA,YR2002,
8611,MEA,YR2003,
8612,MEA,YR2004,
8613,MEA,YR2005,
8614,MEA,YR2006,
8615,MEA,YR2007,
8616,MEA,YR2008,
8617,MEA,YR2009,
8618,MEA,YR2010,
8619,MEA,YR2011,
8620,MEA,YR2012,
8621,MEA,YR2013,
8622,MEA,YR2014,
8623,MEA,YR2015,
8624,MEA,YR2016,
8625,MEA,YR2017,
8626,MEA,YR2018,
8627,MEA,YR2019,
8628,MEA,YR2020,
8629,MEA,YR2021,
8630,MEA,YR2022,
8631,MEX,YR1960,
8632,MEX,YR1961,
8633,MEX,YR1962,
8634,MEX,YR1963,
8635,MEX,YR1964,
8636,MEX,YR1965,
8637,MEX,YR1966,
8638,MEX,YR1967,
8639,MEX,YR1968,
8640,MEX,YR1969,
8641,MEX,YR1970,
8642,MEX,YR1971,
8643,MEX,YR1972,
8644,MEX,YR1973,
8645,MEX,YR1974,
8646,MEX,YR1975,
8647,MEX,YR1976,
8648,MEX,YR1977,
8649,MEX,YR1978,
8650,MEX,YR1979,
8651,MEX,YR1980,
8652,MEX,YR1981,
8653,MEX,YR1982,
8654,MEX,YR1983,
8655,MEX,YR1984,
8656,MEX,YR1985,
8657,MEX,YR1986,
8658,MEX,YR1987,
8659,MEX,YR1988,
8660,MEX,YR1989,
8661,MEX,YR1990,
8662,MEX,YR1991,
8663,MEX,YR1992,
8664,MEX,YR1993,
8665,MEX,YR1994,
8666,MEX,YR1995,
8667,MEX,YR1996,-0.512428641319275
8668,MEX,YR1997,
8669,MEX,YR1998,-0.38992303609848
8670,MEX,YR1999,
8671,MEX,YR2000,-0.073860302567482
8672,MEX,YR2001,
8673,MEX,YR2002,-0.250572264194489
8674,MEX,YR2003,-0.2415871322155
8675,MEX,YR2004,-0.389334857463837
8676,MEX,YR2005,-0.344179540872574
8677,MEX,YR2006,-0.325125187635422
8678,MEX,YR2007,-0.341457366943359
8679,MEX,YR2008,-0.309849888086319
8680,MEX,YR2009,-0.365960121154785
8681,MEX,YR2010,-0.439748138189316
8682,MEX,YR2011,-0.474737763404846
8683,MEX,YR2012,-0.484527587890625
8684,MEX,YR2013,-0.591520249843597
8685,MEX,YR2014,-0.84264999628067
8686,MEX,YR2015,-0.888690233230591
8687,MEX,YR2016,-0.850071728229523
8688,MEX,YR2017,-0.951904118061066
8689,MEX,YR2018,-0.948684394359589
8690,MEX,YR2019,-0.917184710502625
8691,MEX,YR2020,-0.921504735946655
8692,MEX,YR2021,-1.02031004428864
8693,MEX,YR2022,-1.01186621189117
8694,MHL,YR1960,
8695,MHL,YR1961,
8696,MHL,YR1962,
8697,MHL,YR1963,
8698,MHL,YR1964,
8699,MHL,YR1965,
8700,MHL,YR1966,
8701,MHL,YR1967,
8702,MHL,YR1968,
8703,MHL,YR1969,
8704,MHL,YR1970,
8705,MHL,YR1971,
8706,MHL,YR1972,
8707,MHL,YR1973,
8708,MHL,YR1974,
8709,MHL,YR1975,
8710,MHL,YR1976,
8711,MHL,YR1977,
8712,MHL,YR1978,
8713,MHL,YR1979,
8714,MHL,YR1980,
8715,MHL,YR1981,
8716,MHL,YR1982,
8717,MHL,YR1983,
8718,MHL,YR1984,
8719,MHL,YR1985,
8720,MHL,YR1986,
8721,MHL,YR1987,
8722,MHL,YR1988,
8723,MHL,YR1989,
8724,MHL,YR1990,
8725,MHL,YR1991,
8726,MHL,YR1992,
8727,MHL,YR1993,
8728,MHL,YR1994,
8729,MHL,YR1995,
8730,MHL,YR1996,
8731,MHL,YR1997,
8732,MHL,YR1998,
8733,MHL,YR1999,
8734,MHL,YR2000,
8735,MHL,YR2001,
8736,MHL,YR2002,
8737,MHL,YR2003,
8738,MHL,YR2004,
8739,MHL,YR2005,-0.316166281700134
8740,MHL,YR2006,-0.646908700466156
8741,MHL,YR2007,-0.822250843048096
8742,MHL,YR2008,-0.764792680740356
8743,MHL,YR2009,-0.689701557159424
8744,MHL,YR2010,-0.716677844524384
8745,MHL,YR2011,-0.306141883134842
8746,MHL,YR2012,-0.224154844880104
8747,MHL,YR2013,-0.000668602180667222
8748,MHL,YR2014,-0.0144994370639324
8749,MHL,YR2015,0.648119211196899
8750,MHL,YR2016,0.706911265850067
8751,MHL,YR2017,0.775618433952332
8752,MHL,YR2018,0.348221093416214
8753,MHL,YR2019,0.367132216691971
8754,MHL,YR2020,0.46734556555748
8755,MHL,YR2021,0.416723072528839
8756,MHL,YR2022,0.385005086660385
8757,MIC,YR1960,
8758,MIC,YR1961,
8759,MIC,YR1962,
8760,MIC,YR1963,
8761,MIC,YR1964,
8762,MIC,YR1965,
8763,MIC,YR1966,
8764,MIC,YR1967,
8765,MIC,YR1968,
8766,MIC,YR1969,
8767,MIC,YR1970,
8768,MIC,YR1971,
8769,MIC,YR1972,
8770,MIC,YR1973,
8771,MIC,YR1974,
8772,MIC,YR1975,
8773,MIC,YR1976,
8774,MIC,YR1977,
8775,MIC,YR1978,
8776,MIC,YR1979,
8777,MIC,YR1980,
8778,MIC,YR1981,
8779,MIC,YR1982,
8780,MIC,YR1983,
8781,MIC,YR1984,
8782,MIC,YR1985,
8783,MIC,YR1986,
8784,MIC,YR1987,
8785,MIC,YR1988,
8786,MIC,YR1989,
8787,MIC,YR1990,
8788,MIC,YR1991,
8789,MIC,YR1992,
8790,MIC,YR1993,
8791,MIC,YR1994,
8792,MIC,YR1995,
8793,MIC,YR1996,
8794,MIC,YR1997,
8795,MIC,YR1998,
8796,MIC,YR1999,
8797,MIC,YR2000,
8798,MIC,YR2001,
8799,MIC,YR2002,
8800,MIC,YR2003,
8801,MIC,YR2004,
8802,MIC,YR2005,
8803,MIC,YR2006,
8804,MIC,YR2007,
8805,MIC,YR2008,
8806,MIC,YR2009,
8807,MIC,YR2010,
8808,MIC,YR2011,
8809,MIC,YR2012,
8810,MIC,YR2013,
8811,MIC,YR2014,
8812,MIC,YR2015,
8813,MIC,YR2016,
8814,MIC,YR2017,
8815,MIC,YR2018,
8816,MIC,YR2019,
8817,MIC,YR2020,
8818,MIC,YR2021,
8819,MIC,YR2022,
8820,MKD,YR1960,
8821,MKD,YR1961,
8822,MKD,YR1962,
8823,MKD,YR1963,
8824,MKD,YR1964,
8825,MKD,YR1965,
8826,MKD,YR1966,
8827,MKD,YR1967,
8828,MKD,YR1968,
8829,MKD,YR1969,
8830,MKD,YR1970,
8831,MKD,YR1971,
8832,MKD,YR1972,
8833,MKD,YR1973,
8834,MKD,YR1974,
8835,MKD,YR1975,
8836,MKD,YR1976,
8837,MKD,YR1977,
8838,MKD,YR1978,
8839,MKD,YR1979,
8840,MKD,YR1980,
8841,MKD,YR1981,
8842,MKD,YR1982,
8843,MKD,YR1983,
8844,MKD,YR1984,
8845,MKD,YR1985,
8846,MKD,YR1986,
8847,MKD,YR1987,
8848,MKD,YR1988,
8849,MKD,YR1989,
8850,MKD,YR1990,
8851,MKD,YR1991,
