,continent,date,location,total_cases,total_deaths,median_age,female_smokers,male_smokers,life_expectancy,total_vaccinations,new_vaccinations,people_vaccinated,human_development_index,population
24487,South America,2022-12-11,Chile,4955536.0,62708.0,35.4,34.2,41.5,80.18,62596062.0,29.0,18081151.0,0.851,19603736.0
24488,South America,2022-12-12,Chile,4958816.0,62715.0,35.4,34.2,41.5,80.18,62597817.0,1755.0,18081283.0,0.851,19603736.0
24489,South America,2022-12-13,Chile,4961151.0,62745.0,35.4,34.2,41.5,80.18,62599560.0,1743.0,18081403.0,0.851,19603736.0
24490,South America,2022-12-14,Chile,4963204.0,62749.0,35.4,34.2,41.5,80.18,62601484.0,1924.0,18081521.0,0.851,19603736.0
24491,South America,2022-12-15,Chile,4967494.0,62753.0,35.4,34.2,41.5,80.18,62603480.0,1996.0,18081647.0,0.851,19603736.0
24492,South America,2022-12-16,Chile,4971853.0,62795.0,35.4,34.2,41.5,80.18,62605359.0,1879.0,18081779.0,0.851,19603736.0
24493,South America,2022-12-17,Chile,4975862.0,62822.0,35.4,34.2,41.5,80.18,62605660.0,301.0,18081796.0,0.851,19603736.0
24494,South America,2022-12-18,Chile,4979633.0,62850.0,35.4,34.2,41.5,80.18,62605681.0,21.0,18081798.0,0.851,19603736.0
24495,South America,2022-12-19,Chile,4983092.0,62875.0,35.4,34.2,41.5,80.18,62607481.0,1800.0,18081900.0,0.851,19603736.0
24496,South America,2022-12-20,Chile,4985688.0,62903.0,35.4,34.2,41.5,80.18,62609498.0,2017.0,18082027.0,0.851,19603736.0
24497,South America,2022-12-21,Chile,4987847.0,62905.0,35.4,34.2,41.5,80.18,62611413.0,1915.0,18082137.0,0.851,19603736.0
24498,South America,2022-12-22,Chile,4992125.0,62913.0,35.4,34.2,41.5,80.18,62613084.0,1671.0,18082235.0,0.851,19603736.0
24499,South America,2022-12-23,Chile,4997056.0,62963.0,35.4,34.2,41.5,80.18,62614146.0,1062.0,18082296.0,0.851,19603736.0
24500,South America,2022-12-24,Chile,5001737.0,62988.0,35.4,34.2,41.5,80.18,62614178.0,32.0,18082301.0,0.851,19603736.0
24501,South America,2022-12-25,Chile,5006159.0,63012.0,35.4,34.2,41.5,80.18,62614940.5,813.0,18082360.5,0.851,19603736.0
24502,South America,2022-12-26,Chile,5010061.0,63039.0,35.4,34.2,41.5,80.18,62615703.0,1594.0,18082420.0,0.851,19603736.0
24503,South America,2022-12-27,Chile,5012746.0,63039.0,35.4,34.2,41.5,80.18,62618078.0,2375.0,18082565.0,0.851,19603736.0
24504,South America,2022-12-28,Chile,5014787.0,63071.0,35.4,34.2,41.5,80.18,62620304.0,2226.0,18082708.0,0.851,19603736.0
24505,South America,2022-12-29,Chile,5020409.0,63076.0,35.4,34.2,41.5,80.18,62622523.0,2219.0,18082855.0,0.851,19603736.0
24506,South America,2022-12-30,Chile,5026534.0,63127.0,35.4,34.2,41.5,80.18,62623801.0,1278.0,18082951.0,0.851,19603736.0
24507,South America,2022-12-31,Chile,5032352.0,63149.0,35.4,34.2,41.5,80.18,62623838.0,37.0,18082953.0,0.851,19603736.0
24508,South America,2023-01-01,Chile,5037527.0,63172.0,35.4,34.2,41.5,80.18,62624192.0,448.25,18082995.0,0.851,19603736.0
24509,South America,2023-01-02,Chile,5041878.0,63200.0,35.4,34.2,41.5,80.18,62624546.0,859.5,18083037.0,0.851,19603736.0
24510,South America,2023-01-03,Chile,5044258.0,63200.0,35.4,34.2,41.5,80.18,62624900.0,1270.75,18083079.0,0.851,19603736.0
24511,South America,2023-01-04,Chile,5045602.0,63200.0,35.4,34.2,41.5,80.18,62626582.0,1682.0,18083244.0,0.851,19603736.0
24512,South America,2023-01-05,Chile,5048085.0,63243.0,35.4,34.2,41.5,80.18,62628526.0,1944.0,18083409.0,0.851,19603736.0
24513,South America,2023-01-06,Chile,5052980.0,63254.0,35.4,34.2,41.5,80.18,62631023.0,2497.0,18083605.0,0.851,19603736.0
24514,South America,2023-01-07,Chile,5058315.0,63300.0,35.4,34.2,41.5,80.18,62631254.0,231.0,18083624.0,0.851,19603736.0
24515,South America,2023-01-08,Chile,5062734.0,63330.0,35.4,34.2,41.5,80.18,62631279.0,25.0,18083624.0,0.851,19603736.0
24516,South America,2023-01-09,Chile,5066518.0,63357.0,35.4,34.2,41.5,80.18,62633634.0,2355.0,18083843.0,0.851,19603736.0
24517,South America,2023-01-10,Chile,5069041.0,63373.0,35.4,34.2,41.5,80.18,62636335.0,2701.0,18084091.0,0.851,19603736.0
24518,South America,2023-01-11,Chile,5071034.0,63381.0,35.4,34.2,41.5,80.18,62639435.0,3100.0,18084321.0,0.851,19603736.0
24519,South America,2023-01-12,Chile,5074837.0,63386.0,35.4,34.2,41.5,80.18,62642387.0,2952.0,18084562.0,0.851,19603736.0
24520,South America,2023-01-13,Chile,5078573.0,63437.0,35.4,34.2,41.5,80.18,62645320.0,2933.0,18084790.0,0.851,19603736.0
24521,South America,2023-01-14,Chile,5081862.0,63466.0,35.4,34.2,41.5,80.18,62645595.0,275.0,18084801.0,0.851,19603736.0
24522,South America,2023-01-15,Chile,5084978.0,63496.0,35.4,34.2,41.5,80.18,62645616.0,21.0,18084801.0,0.851,19603736.0
24523,South America,2023-01-16,Chile,5087555.0,63509.0,35.4,34.2,41.5,80.18,62647958.0,2342.0,18085023.0,0.851,19603736.0
24524,South America,2023-01-17,Chile,5089405.0,63541.0,35.4,34.2,41.5,80.18,62651501.0,3543.0,18085296.0,0.851,19603736.0
24525,South America,2023-01-18,Chile,5090883.0,63548.0,35.4,34.2,41.5,80.18,62654493.0,2992.0,18085494.0,0.851,19603736.0
24526,South America,2023-01-19,Chile,5093902.0,63557.0,35.4,34.2,41.5,80.18,62657073.0,2580.0,18085730.0,0.851,19603736.0
24527,South America,2023-01-20,Chile,5096886.0,63599.0,35.4,34.2,41.5,80.18,62659823.0,2750.0,18085926.0,0.851,19603736.0
24528,South America,2023-01-21,Chile,5099468.0,63616.0,35.4,34.2,41.5,80.18,62660092.0,269.0,18085940.0,0.851,19603736.0
24529,South America,2023-01-22,Chile,5101837.0,63640.0,35.4,34.2,41.5,80.18,62660106.0,14.0,18085940.0,0.851,19603736.0
24530,South America,2023-01-23,Chile,5103912.0,63667.0,35.4,34.2,41.5,80.18,62662358.0,2252.0,18086197.0,0.851,19603736.0
24531,South America,2023-01-24,Chile,5105289.0,63683.0,35.4,34.2,41.5,80.18,62664909.0,2551.0,18086475.0,0.851,19603736.0
24532,South America,2023-01-25,Chile,5106463.0,63689.0,35.4,34.2,41.5,80.18,62667552.0,2643.0,18086670.0,0.851,19603736.0
24533,South America,2023-01-26,Chile,5108929.0,63692.0,35.4,34.2,41.5,80.18,62670195.0,2643.0,18086886.0,0.851,19603736.0
24534,South America,2023-01-27,Chile,5111145.0,63730.0,35.4,34.2,41.5,80.18,62672716.0,2521.0,18087068.0,0.851,19603736.0
24535,South America,2023-01-28,Chile,5113124.0,63745.0,35.4,34.2,41.5,80.18,62673010.0,294.0,18087089.0,0.851,19603736.0
24536,South America,2023-01-29,Chile,5115130.0,63764.0,35.4,34.2,41.5,80.18,62673028.0,18.0,18087090.0,0.851,19603736.0
24537,South America,2023-01-30,Chile,5116768.0,63791.0,35.4,34.2,41.5,80.18,62674924.0,1896.0,18087283.0,0.851,19603736.0
24538,South America,2023-01-31,Chile,5117952.0,63806.0,35.4,34.2,41.5,80.18,62676859.0,1935.0,18087451.0,0.851,19603736.0
24539,South America,2023-02-01,Chile,5118981.0,63812.0,35.4,34.2,41.5,80.18,62679136.0,2277.0,18087649.0,0.851,19603736.0
24540,South America,2023-02-02,Chile,5120975.0,63816.0,35.4,34.2,41.5,80.18,62681227.0,2091.0,18087826.0,0.851,19603736.0
24541,South America,2023-02-03,Chile,5123007.0,63850.0,35.4,34.2,41.5,80.18,62683268.0,2041.0,18088020.0,0.851,19603736.0
